"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-04-18","0.01","0.0","0.0","65","47","50"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-04-19","0.43","0.0","0.0","56","47","47"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-04-20","0.13","0.0","0.0","61","42","46"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-04-21","0.00","0.0","0.0","70","41","60"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-04-22","0.12","0.0","0.0","64","50","51"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-04-23","0.35","0.0","0.0","56","46","46"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-04-24","1.12","0.0","0.0","53","44","47"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-04-25","0.17","0.0","0.0","54","46","51"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-04-26","0.30","0.0","0.0","59","44","44"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-04-27","0.13","0.0","0.0","56","43","43"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-04-28","0.00","0.0","0.0","62","40","47"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-04-29","0.12","0.0","0.0","65","39","49"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-04-30","0.01","0.0","0.0","63","45","45"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-01","0.02","0.0","0.0","55","41","49"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-02","0.14","0.0","0.0","62","49","57"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-03","0.00","0.0","0.0","84","55","63"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-04","0.38","0.0","0.0","86","58","58"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-05","0.13","0.0","0.0","59","47","47"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-06","0.00","0.0","0.0","63","41","47"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-07","0.00","0.0","0.0","67","42","50"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-08","0.00","0.0","0.0","73","42","55"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-09","0.00","0.0","0.0","77","46","55"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-10","0.00","0.0","0.0","76","49","61"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-11","0.25","0.0","0.0","61","48","48"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-12","0.10","0.0","0.0","57","45","47"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-13","0.58","0.0","0.0","56","45","46"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-14","0.08","0.0","0.0","61","46","49"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-15","0.30","0.0","0.0","64","43","48"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-16","0.43","0.0","0.0","57","46","47"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-17","0.13","0.0","0.0","56","46","46"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-18","0.00","0.0","0.0","71","43","56"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-19","0.00","0.0","0.0","77","51","56"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-20","0.00","0.0","0.0","72","55","57"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-21","0.00","0.0","0.0","87","51","63"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-22","0.00","0.0","0.0","94","55","67"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-23","0.00","0.0","0.0","87","51","51"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-24","0.00","0.0","0.0","68","48","51"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-25","0.00","0.0","0.0","76","49","57"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-26","0.00","0.0","0.0","85","51","63"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-27","0.00","0.0","0.0","92","55","65"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-28","0.00","0.0","0.0","87","57","58"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-29","0.00","0.0","0.0","73","54","58"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-30","0.04","0.0","0.0","59","54","57"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-05-31","0.01","0.0","0.0","75","53","61"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-01","0.00","0.0","0.0","73","59","59"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-02","0.00","0.0","0.0","77","56","59"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-03","0.00","0.0","0.0","67","55","55"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-04","0.00","0.0","0.0","69","52","53"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-05","0.00","0.0","0.0","79","45","60"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-06","0.00","0.0","0.0","89","54","61"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-07","0.02","0.0","0.0","78","56","60"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-08","0.41","0.0","0.0","66","54","54"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-09","0.10","0.0","0.0","62","51","51"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-10","0.10","0.0","0.0","62","49","52"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-11","0.02","0.0","0.0","72","51","54"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-12","0.01","0.0","0.0","59","52","53"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-13","0.12","0.0","0.0","61","51","54"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-14","0.00","0.0","0.0","67","49","56"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-15","0.54","0.0","0.0","62","54","60"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-16","0.08","0.0","0.0","66","57","57"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-17","0.00","0.0","0.0","73","54","61"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-18","0.00","0.0","0.0","81","57","65"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-19","0.00","0.0","0.0","89","60","66"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-20","0.00","0.0","0.0","81","54","54"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-21","0.00","0.0","0.0","76","50","57"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-22","0.00","0.0","0.0","84","51","63"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-23","0.00","0.0","0.0","93","54","67"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-24","0.00","0.0","0.0","98","59","77"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-25","0.00","0.0","0.0","102","63","64"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-26","0.00","0.0","0.0","79","58","59"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-27","0.00","0.0","0.0","76","57","58"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-28","0.00","0.0","0.0","72","55","57"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-29","0.00","0.0","0.0","83","53","65"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-06-30","0.00","0.0","0.0","88","58","60"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-01","0.00","0.0","0.0","76","57","60"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-02","0.00","0.0","0.0","83","54","60"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-03","0.00","0.0","0.0","78","58","60"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-04","0.00","0.0","0.0","85","54","65"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-05","0.00","0.0","0.0","92","58","62"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-06","0.00","0.0","0.0","90","56","65"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-07","0.00","0.0","0.0","73","56","58"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-08","0.00","0.0","0.0","86","53","65"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-09","0.00","0.0","0.0","84","55","64"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-10","0.00","0.0","0.0","78","56","57"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-11","0.00","0.0","0.0","79","52","61"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-12","0.00","0.0","0.0","83","55","62"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-13","0.00","0.0","0.0","77","57","61"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-14","0.00","0.0","0.0","87","54","64"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-15","0.00","0.0","0.0","81","56","61"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-16","0.00","0.0","0.0","75","55","60"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-17","0.00","0.0","0.0","82","53","63"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-18","0.00","0.0","0.0","85","56","62"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-19","0.00","0.0","0.0","82","54","63"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-20","0.00","0.0","0.0","75","59","61"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-21","0.00","0.0","0.0","84","56","66"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-22","0.00","0.0","0.0","91","60","70"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-23","0.00","0.0","0.0","84","62","62"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-24","0.00","0.0","0.0","88","56","67"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-25","0.00","0.0","0.0","90","60","67"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-26","0.00","0.0","0.0","87","58","63"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-27","0.00","0.0","0.0","78","58","61"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-28","0.00","0.0","0.0","82","55","61"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-29","0.00","0.0","0.0","87","55","66"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-30","0.00","0.0","0.0","88","60","65"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-07-31","0.00","0.0","0.0","92","58","67"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-01","0.00","0.0","0.0","97","59","72"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-02","0.00","0.0","0.0","104","63","74"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-03","0.00","0.0","0.0","104","65","75"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-04","0.00","0.0","0.0","95","65","65"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-05","0.00","0.0","0.0","89","58","67"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-06","0.00","0.0","0.0","88","61","69"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-07","0.00","0.0","0.0","89","63","67"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-08","0.00","0.0","0.0","92","61","69"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-09","0.00","0.0","0.0","93","63","68"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-10","0.00","0.0","0.0","90","62","69"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-11","0.00","0.0","0.0","85","61","64"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-12","0.00","0.0","0.0","80","59","64"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-13","0.12","0.0","0.0","74","58","58"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-14","0.00","0.0","0.0","73","51","60"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-15","0.00","0.0","0.0","82","52","63"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-16","0.00","0.0","0.0","84","56","64"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-17","0.00","0.0","0.0","81","61","62"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-18","0.00","0.0","0.0","82","57","63"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-19","0.00","0.0","0.0","79","59","60"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-20","0.00","0.0","0.0","80","54","64"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-21","0.00","0.0","0.0","91","58","67"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-22","0.00","0.0","0.0","87","60","66"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-23","0.00","0.0","0.0","81","61","65"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-24","0.00","0.0","0.0","76","60","60"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-25","0.00","0.0","0.0","81","52","61"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-26","0.00","0.0","0.0","91","54","65"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-27","0.00","0.0","0.0","94","56","69"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-28","0.00","0.0","0.0","97","60","71"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-29","0.00","0.0","0.0","87","62","62"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-30","0.00","0.0","0.0","81","59","66"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-08-31","0.00","0.0","0.0","83","63","64"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-01","0.00","0.0","0.0","92","57","64"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-02","0.00","0.0","0.0","98","58","70"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-03","0.00","0.0","0.0","95","61","70"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-04","0.00","0.0","0.0","90","62","73"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-05","0.00","0.0","0.0","90","67","71"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-06","0.00","0.0","0.0","81","64","67"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-07","0.00","0.0","0.0","83","65","65"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-08","0.00","0.0","0.0","76","64","65"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-09","0.03","0.0","0.0","79","62","62"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-10","0.00","0.0","0.0","78","59","59"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-11","0.00","0.0","0.0","91","53","65"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-12","0.00","0.0","0.0","86","57","59"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-13","0.00","0.0","0.0","74","53","59"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-14","0.00","0.0","0.0","74","55","57"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-15","0.00","0.0","0.0","78","49","59"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-16","0.00","0.0","0.0","77","53","62"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-17","0.22","0.0","0.0","65","56","57"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-18","0.28","0.0","0.0","59","52","52"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-19","0.47","0.0","0.0","65","51","53"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-20","1.24","0.0","0.0","60","47","49"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-21","0.02","0.0","0.0","63","48","49"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-22","0.00","0.0","0.0","66","48","51"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-23","0.00","0.0","0.0","72","49","51"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-24","0.00","0.0","0.0","73","45","56"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-25","0.00","0.0","0.0","69","53","60"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-26","0.00","0.0","0.0","80","55","59"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-27","0.00","0.0","0.0","84","55","70"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-28","0.00","0.0","0.0","86","58","61"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-29","0.21","0.0","0.0","65","48","48"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-09-30","0.04","0.0","0.0","64","47","54"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-01","0.06","0.0","0.0","64","50","50"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-02","0.00","0.0","0.0","64","47","47"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-03","0.00","0.0","0.0","70","43","47"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-04","0.00","0.0","0.0","71","41","46"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-05","0.00","0.0","0.0","74","42","47"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-06","0.00","0.0","0.0","72","43","58"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-07","0.03","0.0","0.0","65","52","52"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-08","0.03","0.0","0.0","65","44","44"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-09","0.00","0.0","0.0","67","40","47"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-10","0.02","0.0","0.0","57","43","45"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-11","0.21","0.0","0.0","56","44","46"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-12","0.82","0.0","0.0","55","45","46"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-13","0.02","0.0","0.0","56","39","39"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-14","0.00","0.0","0.0","60","37","42"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-15","0.00","0.0","0.0","66","38","45"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-16","0.00","0.0","0.0","67","39","43"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-17","0.02","0.0","0.0","58","41","48"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-18","0.07","0.0","0.0","64","48","59"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-19","1.15","0.0","0.0","59","49","49"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-20","0.20","0.0","0.0","54","46","47"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-21","2.15","0.0","0.0","59","46","59"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-22","0.57","0.0","0.0","60","47","47"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-23","0.00","0.0","0.0","65","44","48"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-24","0.00","0.0","0.0","68","43","45"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-25","0.01","0.0","0.0","63","43","54"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-26","0.01","0.0","0.0","70","50","58"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-27","0.00","0.0","0.0","70","55","59"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-28","0.00","0.0","0.0","69","45","48"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-29","0.00","0.0","0.0","59","46","47"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-30","0.00","0.0","0.0","63","42","42"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-10-31","0.00","0.0","0.0","62","36","45"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-01","0.00","0.0","0.0","58","45","49"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-02","0.22","0.0","0.0","54","45","45"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-03","0.03","0.0","0.0","50","42","43"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-04","0.12","0.0","0.0","47","40","43"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-05","0.21","0.0","0.0","51","37","40"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-06","0.00","0.0","0.0","48","39","41"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-07","0.00","0.0","0.0","46","39","43"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-08","0.39","0.0","0.0","46","41","42"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-09","0.28","0.0","0.0","52","42","44"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-10","0.47","0.0","0.0","48","42","45"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-11","0.10","0.0","0.0","50","45","48"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-12","0.18","0.0","0.0","54","47","49"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-13","0.36","0.0","0.0","54","44","45"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-14","0.01","0.0","0.0","58","44","55"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-15","0.96","0.0","0.0","56","42","43"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-16","0.27","0.0","0.0","48","42","42"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-17","0.06","0.0","0.0","50","41","45"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-18","0.00","0.0","0.0","52","36","37"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-19","0.17","0.0","0.0","51","34","44"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-20","0.93","0.0","0.0","55","44","46"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-21","0.55","0.0","0.0","50","45","48"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-22","0.25","0.0","0.0","60","48","60"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-23","0.29","0.0","0.0","63","47","47"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-24","0.00","0.0","0.0","55","41","41"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-25","0.12","0.0","0.0","49","39","47"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-26","0.66","0.0","0.0","54","44","44"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-27","0.00","0.0","0.0","50","42","43"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-28","0.46","0.0","0.0","45","43","43"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-29","0.00","0.0","0.0","51","39","39"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-11-30","0.06","0.0","0.0","45","39","44"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-12-01","0.07","0.0","0.0","49","44","46"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-12-02","0.40","0.0","0.0","46","42","42"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-12-03","0.08","0.0","0.0","47","38","40"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-12-04","0.00","0.0","0.0","46","38","38"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-12-05","0.00","0.0","0.0","49","34","42"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-12-06","0.00","0.0","0.0","50","41","41"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-12-07","0.00","0.0","0.0","48","37","37"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-12-08","0.00","0.0","0.0","43","36","37"
"USC00356750","PORTLAND WEATHER FORECAST OFFICE, OR US","2017-12-09","0.00","0.0","0.0","44","36","36"
